,Year,Month,Country,Province,Policy,Population,Cases,AHo,ATo,RHo,TPo
7385,2018,6,Thailand,Amnat Charoen,0,378621,37,30.99504608,26.84227062,87.3841493,0.406904432
7386,2018,7,Thailand,Amnat Charoen,0,378621,20,30.69515387,26.1928069,89.20087502,0.884250145
7387,2018,8,Thailand,Amnat Charoen,0,378621,23,30.98523068,26.20861398,90.29689268,0.367716119
7388,2018,9,Thailand,Amnat Charoen,0,378621,16,31.06619752,26.6736692,88.46760277,0.151105652
7389,2018,10,Thailand,Amnat Charoen,0,378621,11,28.23294763,26.20950691,78.47643224,0.015527317
7390,2018,11,Thailand,Amnat Charoen,0,378621,1,26.37446722,25.50555324,73.97539968,3.90E-05
7391,2018,12,Thailand,Amnat Charoen,0,378621,0,24.22053852,23.60193393,73.55671081,0.013521359
7392,2018,1,Thailand,Ang Thong,0,280840,2,26.91896963,26.55884567,72.14500835,0.020974693
7393,2018,2,Thailand,Ang Thong,0,280840,2,26.63204735,26.69071392,70.8211816,0.028992494
7394,2018,3,Thailand,Ang Thong,0,280840,10,29.33305944,29.06793907,71.38309512,0.044001716
7395,2018,4,Thailand,Ang Thong,0,280840,10,29.51836096,28.80475635,73.47802471,0.049414511
7396,2018,5,Thailand,Ang Thong,0,280840,15,31.50059861,28.51828607,82.2936686,0.134869985
7397,2018,6,Thailand,Ang Thong,0,280840,18,30.58598158,28.76302853,77.5752305,0.084885616
7398,2018,7,Thailand,Ang Thong,0,280840,21,29.95868684,28.48019025,76.02976661,0.126368765
7399,2018,8,Thailand,Ang Thong,0,280840,12,29.98955021,27.94596736,78.34627332,0.118556669
7400,2018,9,Thailand,Ang Thong,0,280840,20,31.23551983,28.09332156,82.99290203,0.154226387
7401,2018,10,Thailand,Ang Thong,0,280840,17,30.78086619,28.06252139,81.23648037,0.121021271
7402,2018,11,Thailand,Ang Thong,0,280840,15,28.5518122,27.34182046,75.29726981,0.072130074
7403,2018,12,Thailand,Ang Thong,0,280840,6,26.86172433,27.64194666,67.79991875,0.040601228
7404,2018,1,Thailand,Bangkok,0,5676648,252,29.30223342,25.60833546,85.64050779,0.074365744
7405,2018,2,Thailand,Bangkok,0,5676648,222,29.0573222,25.87520593,83.45592048,0.018758786
7406,2018,3,Thailand,Bangkok,0,5676648,307,31.36982375,28.11625798,83.2434372,0.063236974
7407,2018,4,Thailand,Bangkok,0,5676648,240,31.23470662,28.02652489,83.23043283,0.052409053
7408,2018,5,Thailand,Bangkok,0,5676648,209,31.97856323,28.3772867,84.78379024,0.12249102
7409,2018,6,Thailand,Bangkok,0,5676648,412,31.45824514,28.66277526,81.31977421,0.078407245
7410,2018,7,Thailand,Bangkok,0,5676648,660,30.73829643,28.31827715,79.75669572,0.025723966
7411,2018,8,Thailand,Bangkok,0,5676648,691,30.86685883,27.69517687,83.03530421,0.117565607
7412,2018,9,Thailand,Bangkok,0,5676648,538,31.64636015,27.60651872,86.78118048,0.247816415
7413,2018,10,Thailand,Bangkok,0,5676648,434,31.54102576,27.53580619,86.66988499,0.13303939
7414,2018,11,Thailand,Bangkok,0,5676648,419,29.72652204,27.01002594,81.35150682,0.097709183
7415,2018,12,Thailand,Bangkok,0,5676648,297,29.36476513,26.93418811,79.96125647,0.064062313
7416,2018,1,Thailand,Bungkan,0,423940,2,21.18475973,21.66266784,70.71845863,0.004690119
7417,2018,2,Thailand,Bungkan,0,423940,1,21.43074246,21.72191016,71.66336651,0.031121573
7418,2018,3,Thailand,Bungkan,0,423940,2,25.43859014,24.91828557,73.33202761,0.008360311
7419,2018,4,Thailand,Bungkan,0,423940,2,27.56727629,27.13819661,72.63775705,0.0125433
7420,2018,5,Thailand,Bungkan,0,423940,25,31.07427207,26.58075895,88.91233443,0.418177826
7421,2018,6,Thailand,Bungkan,0,423940,19,31.67185789,26.94752836,89.98354052,1.157919855
7422,2018,7,Thailand,Bungkan,0,423940,18,31.60041004,26.5674529,91.5606838,1.834222935
7423,2018,8,Thailand,Bungkan,0,423940,2,31.48133609,26.2241521,92.55058593,1.550845471
7424,2018,9,Thailand,Bungkan,0,423940,5,31.40703105,27.04655722,88.29407275,0.596217943
7425,2018,10,Thailand,Bungkan,0,423940,4,28.35538434,25.91045192,80.36819464,0.055230596
7426,2018,11,Thailand,Bungkan,0,423940,7,25.7024448,24.55476993,75.47906969,0.017174181
7427,2018,12,Thailand,Bungkan,0,423940,11,22.71605735,22.50511149,72.51206202,0.005679139
7428,2018,1,Thailand,Buri Ram,0,1594850,3,24.65368049,21.66266784,73.35053847,0.018490726
7429,2018,2,Thailand,Buri Ram,0,1594850,1,23.64930072,21.72191016,69.96211786,0.024293524
7430,2018,3,Thailand,Buri Ram,0,1594850,4,27.30925048,24.91828557,72.9315461,0.010386814
7431,2018,4,Thailand,Buri Ram,0,1594850,12,28.38328424,27.13819661,74.87698513,0.181120076
7432,2018,5,Thailand,Buri Ram,0,1594850,65,30.45474288,26.58075895,84.30798162,0.164008113
7433,2018,6,Thailand,Buri Ram,0,1594850,129,30.26150988,26.94752836,81.94931293,0.058423739
7434,2018,7,Thailand,Buri Ram,0,1594850,160,30.28698799,26.5674529,83.85391533,0.239088934
7435,2018,8,Thailand,Buri Ram,0,1594850,155,30.18726079,26.2241521,85.06731381,0.076069294
7436,2018,9,Thailand,Buri Ram,0,1594850,135,30.81626495,27.04655722,88.18888796,0.135626247
7437,2018,10,Thailand,Buri Ram,0,1594850,100,29.60795031,25.91045192,82.84290277,0.118059796
7438,2018,11,Thailand,Buri Ram,0,1594850,73,27.34149804,24.55476993,77.40942686,0.030026575
7439,2018,12,Thailand,Buri Ram,0,1594850,63,25.81934224,22.50511149,74.62910981,0.100612458
7440,2018,1,Thailand,Chachoengsao,0,715009,15,27.79561144,24.1009176,78.95434051,0.038059988
7441,2018,2,Thailand,Chachoengsao,0,715009,12,27.12847393,24.04770115,76.23534976,0.085475588
7442,2018,3,Thailand,Chachoengsao,0,715009,18,29.8568619,26.70789586,79.9565366,0.009190465
7443,2018,4,Thailand,Chachoengsao,0,715009,19,30.38179981,27.350665,83.92325583,0.032061701
7444,2018,5,Thailand,Chachoengsao,0,715009,84,31.5473923,26.99976527,88.63698333,0.039998752
7445,2018,6,Thailand,Chachoengsao,0,715009,237,31.64160018,27.33303556,87.21263276,0.062717295
7446,2018,7,Thailand,Chachoengsao,0,715009,227,31.59685458,26.93310387,87.63666159,0.079523049
7447,2018,8,Thailand,Chachoengsao,0,715009,228,31.12041941,26.54824726,87.47211169,0.169163798
7448,2018,9,Thailand,Chachoengsao,0,715009,113,31.38384584,26.49339131,89.99939825,0.213402061
7449,2018,10,Thailand,Chachoengsao,0,715009,48,30.93876585,26.53017633,87.69938248,0.197262632
7450,2018,11,Thailand,Chachoengsao,0,715009,80,29.25407234,25.63307042,80.48232211,0.017241594
7451,2018,12,Thailand,Chachoengsao,0,715009,62,27.91176678,24.8469478,74.46094608,0.065082266
7452,2018,1,Thailand,Chai Nat,0,328263,2,27.31220305,25.76100228,74.85014196,0.033853357
7453,2018,2,Thailand,Chai Nat,0,328263,2,26.92964234,25.7727495,73.46122475,0.020745728
7454,2018,3,Thailand,Chai Nat,0,328263,0,28.79572401,27.42140421,69.10957352,0.088475384
7455,2018,4,Thailand,Chai Nat,0,328263,0,29.02700557,27.05390486,71.02444681,0.028954362
7456,2018,5,Thailand,Chai Nat,0,328263,4,31.18704735,27.10191342,80.25012357,0.073491011
7457,2018,6,Thailand,Chai Nat,0,328263,9,30.16715677,27.49947482,74.5228212,0.081861193
7458,2018,7,Thailand,Chai Nat,0,328263,16,29.74308269,27.37827668,75.22319909,0.129026347
7459,2018,8,Thailand,Chai Nat,0,328263,11,29.50643366,26.95329935,76.01610067,0.120295104
7460,2018,9,Thailand,Chai Nat,0,328263,7,31.20145801,26.65690859,82.15163606,0.225314895
7461,2018,10,Thailand,Chai Nat,0,328263,12,30.85892467,26.72173626,82.36174323,0.169909147
7462,2018,11,Thailand,Chai Nat,0,328263,29,29.10040168,26.72187368,80.17758759,0.145325481
7463,2018,12,Thailand,Chai Nat,0,328263,14,27.59266626,26.86441361,73.51725073,0.045284954
7464,2018,1,Thailand,Chaiyaphum,0,1138777,6,24.62206366,26.20496158,81.96164002,0.015105664
7465,2018,2,Thailand,Chaiyaphum,0,1138777,1,24.88442563,26.24226637,81.02667901,0.000101728
7466,2018,3,Thailand,Chaiyaphum,0,1138777,10,27.31479899,29.16019605,80.19142231,0.005108728
7467,2018,4,Thailand,Chaiyaphum,0,1138777,16,28.73911006,29.02250931,84.12690371,0.176163522
7468,2018,5,Thailand,Chaiyaphum,0,1138777,67,30.36714343,28.69348784,90.65069296,0.153984659
7469,2018,6,Thailand,Chaiyaphum,0,1138777,150,30.47414802,29.10899526,89.96937896,0.179917069
7470,2018,7,Thailand,Chaiyaphum,0,1138777,140,30.53828459,28.4612291,91.81614049,0.282015264
7471,2018,8,Thailand,Chaiyaphum,0,1138777,96,30.21591047,28.01816995,92.55392771,0.11498926
7472,2018,9,Thailand,Chaiyaphum,0,1138777,72,30.48907989,28.26696095,91.7142558,0.257292043
7473,2018,10,Thailand,Chaiyaphum,0,1138777,68,28.79174108,27.85201742,84.3607631,0.009102602
7474,2018,11,Thailand,Chaiyaphum,0,1138777,45,26.60795364,26.64725986,83.84600399,0.038991315
7475,2018,12,Thailand,Chaiyaphum,0,1138777,35,25.18153453,26.82125836,78.80299365,0.031013777
7476,2018,1,Thailand,Chanthaburi,0,536496,5,27.62405182,22.14677004,82.93658134,0.024517921
7477,2018,2,Thailand,Chanthaburi,0,536496,5,27.27140323,22.54844731,83.79781912,0.023983657
7478,2018,3,Thailand,Chanthaburi,0,536496,6,29.94808964,24.93500326,88.92424199,0.009922836
7479,2018,4,Thailand,Chanthaburi,0,536496,15,30.27060998,25.42511231,89.86008841,0.058048818
7480,2018,5,Thailand,Chanthaburi,0,536496,16,31.013867,25.54396411,91.44409093,0.021230042
7481,2018,6,Thailand,Chanthaburi,0,536496,49,31.09880907,25.7865654,91.85233321,0.230764758
7482,2018,7,Thailand,Chanthaburi,0,536496,50,31.2244024,25.46199677,92.23661237,0.152380881
7483,2018,8,Thailand,Chanthaburi,0,536496,37,30.85700039,25.00787771,91.99464667,0.205050693
7484,2018,9,Thailand,Chanthaburi,0,536496,27,30.70547629,25.43659629,92.8437781,0.193171372
7485,2018,10,Thailand,Chanthaburi,0,536496,22,30.39455958,25.38078717,91.23968649,0.10891895
7486,2018,11,Thailand,Chanthaburi,0,536496,39,29.00692643,23.47339923,84.79107955,0.006371441
7487,2018,12,Thailand,Chanthaburi,0,536496,28,28.04600178,23.26065898,78.1919843,0.035233126
7488,2018,1,Thailand,Chiang Mai,0,1763742,18,22.6101808,24.69512828,89.22810166,0.063167062
7489,2018,2,Thailand,Chiang Mai,0,1763742,13,21.3835978,24.17157361,75.42649781,0.015030876
7490,2018,3,Thailand,Chiang Mai,0,1763742,11,23.25888759,25.52133246,74.10655389,0.0123124
7491,2018,4,Thailand,Chiang Mai,0,1763742,17,26.88470223,25.62334531,82.28472239,0.174060348
7492,2018,5,Thailand,Chiang Mai,0,1763742,33,28.49267469,25.99028299,85.18168846,0.216187941
7493,2018,6,Thailand,Chiang Mai,0,1763742,103,29.39467826,25.99014717,87.70926823,0.426836588
7494,2018,7,Thailand,Chiang Mai,0,1763742,235,29.32661858,26.03790013,88.77415269,0.241821468
7495,2018,8,Thailand,Chiang Mai,0,1763742,251,29.21061796,25.73591898,89.31549909,0.371490323
7496,2018,9,Thailand,Chiang Mai,0,1763742,174,29.00638439,25.41373355,88.52406199,0.112647482
7497,2018,10,Thailand,Chiang Mai,0,1763742,115,28.33993502,25.44612844,91.58052271,0.206421093
7498,2018,11,Thailand,Chiang Mai,0,1763742,72,25.73393349,25.52467127,90.24659322,0.016634695
7499,2018,12,Thailand,Chiang Mai,0,1763742,55,24.86439545,26.09951806,93.02178765,0.079398662
7500,2018,1,Thailand,Chiang Rai,0,1292130,30,21.87247234,18.82300782,88.04914252,0.049968582
7501,2018,2,Thailand,Chiang Rai,0,1292130,10,21.8901331,20.63505791,79.52831162,0.000909318
7502,2018,3,Thailand,Chiang Rai,0,1292130,16,24.14082956,22.68570182,77.70173349,0.023080869
7503,2018,4,Thailand,Chiang Rai,0,1292130,26,27.08286949,24.07432663,83.8131314,0.379813384
7504,2018,5,Thailand,Chiang Rai,0,1292130,141,29.33299572,24.96383381,88.67323226,0.33482847
7505,2018,6,Thailand,Chiang Rai,0,1292130,414,30.37451625,25.21266808,90.16504258,0.423412845
7506,2018,7,Thailand,Chiang Rai,0,1292130,619,30.42703748,24.93289023,88.70094895,0.567525594
7507,2018,8,Thailand,Chiang Rai,0,1292130,559,30.34847148,24.70211824,90.55896571,0.406301229
7508,2018,9,Thailand,Chiang Rai,0,1292130,336,29.92355783,24.67412404,89.64119343,0.468499075
7509,2018,10,Thailand,Chiang Rai,0,1292130,248,28.79677304,23.42955652,92.34239075,0.162723124
7510,2018,11,Thailand,Chiang Rai,0,1292130,129,25.72235689,21.32385524,92.3681531,0.013077361
7511,2018,12,Thailand,Chiang Rai,0,1292130,74,24.46564489,20.01603585,93.73549174,0.064296706
7512,2018,1,Thailand,Chon Buri,0,1535445,43,28.41363689,18.39727826,83.37394232,0.024995386
7513,2018,2,Thailand,Chon Buri,0,1535445,43,27.9351261,20.11768661,82.62318593,0.065879601
7514,2018,3,Thailand,Chon Buri,0,1535445,58,30.55313669,22.57711538,85.87086874,0.025472013
7515,2018,4,Thailand,Chon Buri,0,1535445,96,30.6825794,23.94186609,87.1977978,0.025034107
7516,2018,5,Thailand,Chon Buri,0,1535445,188,31.63000188,24.98945381,89.85275877,0.019536926
7517,2018,6,Thailand,Chon Buri,0,1535445,287,31.61170977,25.64377783,86.89958275,0.038977969
7518,2018,7,Thailand,Chon Buri,0,1535445,311,31.36651575,26.01595787,85.34993992,0.070765972
7519,2018,8,Thailand,Chon Buri,0,1535445,210,31.14638483,25.53312441,87.43033862,0.184002065
7520,2018,9,Thailand,Chon Buri,0,1535445,157,31.32408998,25.31539779,90.21950249,0.135134679
7521,2018,10,Thailand,Chon Buri,0,1535445,78,30.907931,23.70751372,88.84599212,0.1567912
7522,2018,11,Thailand,Chon Buri,0,1535445,191,29.51051481,20.91734796,82.14818637,0.028424787
7523,2018,12,Thailand,Chon Buri,0,1535445,152,28.84912504,19.52638064,79.62975628,0.056265965
7524,2018,1,Thailand,Chumphon,0,510963,15,29.04593771,25.3262153,87.54068301,0.033734753
7525,2018,2,Thailand,Chumphon,0,510963,19,28.83771177,25.03694625,84.01954877,0.03460842
7526,2018,3,Thailand,Chumphon,0,510963,9,30.17088612,26.74447399,85.59866053,0.023133447
7527,2018,4,Thailand,Chumphon,0,510963,11,30.37436868,26.61067733,86.86431237,0.135324771
7528,2018,5,Thailand,Chumphon,0,510963,21,31.13199271,26.92269453,90.74859714,0.096590576
7529,2018,6,Thailand,Chumphon,0,510963,17,30.88039209,27.53637215,90.1671442,0.309007732
7530,2018,7,Thailand,Chumphon,0,510963,57,30.89050965,27.6439431,90.79825877,0.15025562
7531,2018,8,Thailand,Chumphon,0,510963,29,30.65073561,26.98323018,90.31225091,0.121293081
7532,2018,9,Thailand,Chumphon,0,510963,19,30.69257487,26.54863108,91.59392018,0.193622331
7533,2018,10,Thailand,Chumphon,0,510963,13,30.60546335,26.44545961,90.41452167,0.1702916
7534,2018,11,Thailand,Chumphon,0,510963,24,30.3374665,26.60688398,87.98715788,0.159813191
7535,2018,12,Thailand,Chumphon,0,510963,11,30.25746115,26.53561213,88.7849322,0.216700766
7536,2018,1,Thailand,Kalasin,0,985346,1,23.38010703,24.92684597,74.87233654,0.00289807
7537,2018,2,Thailand,Kalasin,0,985346,1,23.19498377,25.47418656,73.03093483,0.157299101
7538,2018,3,Thailand,Kalasin,0,985346,3,26.39658252,26.40829413,72.06649609,0.021961672
7539,2018,4,Thailand,Kalasin,0,985346,3,28.13159232,26.34826904,75.40978159,0.075879448
7540,2018,5,Thailand,Kalasin,0,985346,36,30.83961893,26.24478327,84.98760492,0.460901959
7541,2018,6,Thailand,Kalasin,0,985346,100,31.02980003,26.12995797,84.2052332,0.196752544
7542,2018,7,Thailand,Kalasin,0,985346,132,30.97907894,26.01169746,86.04967966,0.534601712
7543,2018,8,Thailand,Kalasin,0,985346,89,30.86866072,25.87290687,86.73459778,0.327980236
7544,2018,9,Thailand,Kalasin,0,985346,52,31.26133706,25.65021585,86.85014508,0.266846043
7545,2018,10,Thailand,Kalasin,0,985346,33,28.61764054,25.81920559,78.51849067,0.110042887
7546,2018,11,Thailand,Kalasin,0,985346,14,26.83161488,26.06727016,76.26742051,0.052199036
7547,2018,12,Thailand,Kalasin,0,985346,21,24.43280664,25.81199028,72.97885401,0.003785918
7548,2018,1,Thailand,Kamphaeng Phet,0,727807,9,27.48889156,22.56943027,86.89770035,0.021816013
7549,2018,2,Thailand,Kamphaeng Phet,0,727807,8,26.85540031,22.88181304,79.82153672,0.043639506
7550,2018,3,Thailand,Kamphaeng Phet,0,727807,12,27.55586845,26.06295512,71.68855385,0.036389522
7551,2018,4,Thailand,Kamphaeng Phet,0,727807,27,29.11098775,26.91402416,73.94963353,0.04433651
7552,2018,5,Thailand,Kamphaeng Phet,0,727807,56,30.71152096,27.21276562,79.95419948,0.125815998
7553,2018,6,Thailand,Kamphaeng Phet,0,727807,135,31.41848363,27.57691224,82.94427419,0.216542879
7554,2018,7,Thailand,Kamphaeng Phet,0,727807,153,31.59607028,27.14671521,86.57448993,0.203223753
7555,2018,8,Thailand,Kamphaeng Phet,0,727807,117,31.21522068,26.85404778,86.41323578,0.275923144
7556,2018,9,Thailand,Kamphaeng Phet,0,727807,68,31.54223679,27.21267339,87.86940895,0.321284225
7557,2018,10,Thailand,Kamphaeng Phet,0,727807,38,30.75162644,26.5598456,88.69460499,0.211964909
7558,2018,11,Thailand,Kamphaeng Phet,0,727807,41,29.11742214,25.38701081,90.56148981,0.005447562
7559,2018,12,Thailand,Kamphaeng Phet,0,727807,36,27.99603763,23.94958824,89.36644193,0.090627168
7560,2018,1,Thailand,Kanchanaburi,0,893151,8,27.17589307,23.63822319,91.23514891,0.080280847
7561,2018,2,Thailand,Kanchanaburi,0,893151,9,27.21018315,24.57285915,86.95388252,0.005247189
7562,2018,3,Thailand,Kanchanaburi,0,893151,10,28.26749497,27.21261403,83.77243632,0.009650567
7563,2018,4,Thailand,Kanchanaburi,0,893151,26,28.89088439,28.18495819,85.41387628,0.062173281
7564,2018,5,Thailand,Kanchanaburi,0,893151,41,29.6552434,28.2830457,88.32894271,0.053601246
7565,2018,6,Thailand,Kanchanaburi,0,893151,84,29.77827982,28.26127157,92.36213222,0.167640337
7566,2018,7,Thailand,Kanchanaburi,0,893151,59,29.56381301,27.60432489,93.81670896,0.287791454
7567,2018,8,Thailand,Kanchanaburi,0,893151,88,29.27275215,27.25081655,93.43514999,0.373451945
7568,2018,9,Thailand,Kanchanaburi,0,893151,19,29.35849938,27.26995873,90.83691732,0.132204956
7569,2018,10,Thailand,Kanchanaburi,0,893151,23,29.15773316,26.3149039,89.53410772,0.195096044
7570,2018,11,Thailand,Kanchanaburi,0,893151,27,28.31669157,24.37674797,90.68575111,0.051466826
7571,2018,12,Thailand,Kanchanaburi,0,893151,26,27.57307625,23.5769052,89.49439486,0.041108603
7572,2018,1,Thailand,Khon Kaen,0,1805895,5,24.25622622,22.45733919,75.78647832,0.009084739
7573,2018,2,Thailand,Khon Kaen,0,1805895,5,24.17465788,23.35476373,73.01545358,0.04309517
7574,2018,3,Thailand,Khon Kaen,0,1805895,6,27.07284476,25.0011041,73.10957717,0.006206442
7575,2018,4,Thailand,Khon Kaen,0,1805895,9,28.62100391,25.27864686,76.51457183,0.0191984
7576,2018,5,Thailand,Khon Kaen,0,1805895,64,30.53757442,25.33346536,84.69808017,0.233723571
7577,2018,6,Thailand,Khon Kaen,0,1805895,132,30.46659208,24.62688933,80.44578731,0.083010403
7578,2018,7,Thailand,Khon Kaen,0,1805895,138,30.56148688,24.13521878,83.19047173,0.230468572
7579,2018,8,Thailand,Khon Kaen,0,1805895,143,30.47149252,23.93891028,84.00234123,0.228493628
7580,2018,9,Thailand,Khon Kaen,0,1805895,120,31.11056991,24.54410918,86.39455322,0.264083814
7581,2018,10,Thailand,Khon Kaen,0,1805895,67,29.39267279,24.61739768,81.49893401,0.049099285
7582,2018,11,Thailand,Khon Kaen,0,1805895,83,27.50393372,23.60450091,81.89101751,0.069768043
7583,2018,12,Thailand,Khon Kaen,0,1805895,80,25.27131147,23.16787812,74.23943831,0.037169165
7584,2018,1,Thailand,Krabi,0,473738,10,30.03289561,23.16190889,91.95290081,0.037724899
7585,2018,2,Thailand,Krabi,0,473738,9,28.31296103,23.77924535,80.54781419,0.000560199
7586,2018,3,Thailand,Krabi,0,473738,18,29.64067304,26.42408566,80.91282126,0.090528191
7587,2018,4,Thailand,Krabi,0,473738,16,30.71523855,27.11784197,86.9717711,0.096981686
7588,2018,5,Thailand,Krabi,0,473738,51,30.94104417,26.98318104,90.24845593,0.288065274
7589,2018,6,Thailand,Krabi,0,473738,88,31.09290102,27.90313587,90.91628975,0.144546333
7590,2018,7,Thailand,Krabi,0,473738,68,31.04185064,27.35382098,90.76434855,0.130089098
7591,2018,8,Thailand,Krabi,0,473738,47,30.98622486,27.06569573,92.02312799,0.1034959
7592,2018,9,Thailand,Krabi,0,473738,51,30.6621404,27.16723628,92.3834376,0.154107067
7593,2018,10,Thailand,Krabi,0,473738,27,30.7022654,26.62217108,92.55858139,0.138633039
7594,2018,11,Thailand,Krabi,0,473738,23,30.58503197,24.73668276,91.851275,0.13355149
7595,2018,12,Thailand,Krabi,0,473738,20,30.43029742,24.45732192,90.74646909,0.038180286
7596,2018,1,Thailand,Lampang,0,742883,2,24.2747455,24.95158736,76.93771381,0.020738093
7597,2018,2,Thailand,Lampang,0,742883,0,24.35881982,25.78002762,74.776456,0.007308551
7598,2018,3,Thailand,Lampang,0,742883,0,24.02301295,26.97984032,63.02959429,0.01878657
7599,2018,4,Thailand,Lampang,0,742883,11,27.15572688,26.66978886,70.58639441,0.118005006
7600,2018,5,Thailand,Lampang,0,742883,33,29.85027457,26.16951725,83.31185854,0.353222144
7601,2018,6,Thailand,Lampang,0,742883,64,30.7055646,26.18060468,86.03028993,0.173089913
7602,2018,7,Thailand,Lampang,0,742883,60,30.50226231,26.16349694,86.05637475,0.224349449
7603,2018,8,Thailand,Lampang,0,742883,45,30.63553875,25.85107535,89.20195896,0.261514969
7604,2018,9,Thailand,Lampang,0,742883,22,30.88692918,25.46174086,88.51411984,0.370304167
7605,2018,10,Thailand,Lampang,0,742883,11,30.00829979,25.46406144,87.68542985,0.104747392
7606,2018,11,Thailand,Lampang,0,742883,3,27.50039365,25.49498086,84.79189594,0.037826609
7607,2018,12,Thailand,Lampang,0,742883,6,25.41217749,25.57386386,78.98839403,0.02416859
7608,2018,1,Thailand,Lamphun,0,405955,0,23.21384058,22.94729167,78.80252989,0.019850182
7609,2018,2,Thailand,Lamphun,0,405955,3,23.20879688,23.49930785,73.48303943,0.000112942
7610,2018,3,Thailand,Lamphun,0,405955,10,22.62436684,26.34314816,61.41018722,0.001294501
7611,2018,4,Thailand,Lamphun,0,405955,20,26.54468992,27.19882964,73.64485355,0.202428711
7612,2018,5,Thailand,Lamphun,0,405955,36,28.77671073,26.64353544,83.45111327,0.1224675
7613,2018,6,Thailand,Lamphun,0,405955,35,29.40167296,26.85378865,85.48336042,0.131235162
7614,2018,7,Thailand,Lamphun,0,405955,33,28.7384831,26.68615729,82.8190514,0.113388407
7615,2018,8,Thailand,Lamphun,0,405955,21,29.11269812,26.09479323,86.02418007,0.236608687
7616,2018,9,Thailand,Lamphun,0,405955,20,29.2692793,26.48430822,85.75441024,0.133899558
7617,2018,10,Thailand,Lamphun,0,405955,4,29.04531758,25.81126747,89.38195576,0.245529485
7618,2018,11,Thailand,Lamphun,0,405955,16,27.06302567,24.08084761,85.64004273,0.021227934
7619,2018,12,Thailand,Lamphun,0,405955,7,25.7478063,23.47737512,85.52523013,0.037100811
7620,2018,1,Thailand,Loei,0,642773,1,23.24253258,21.57224404,77.06783421,0.001571006
7621,2018,2,Thailand,Loei,0,642773,3,23.13715098,22.77430669,73.98738898,0.000775468
7622,2018,3,Thailand,Loei,0,642773,7,24.42010696,25.53963131,68.56236221,0.007953957
7623,2018,4,Thailand,Loei,0,642773,7,27.82069118,25.88724894,76.96326439,0.083511672
7624,2018,5,Thailand,Loei,0,642773,26,29.86028706,25.60510277,86.4029676,0.016461922
7625,2018,6,Thailand,Loei,0,642773,72,30.34416944,25.7256749,85.48839131,0.190216714
7626,2018,7,Thailand,Loei,0,642773,85,29.80484282,25.6895805,82.75791286,0.20769326
7627,2018,8,Thailand,Loei,0,642773,55,30.02926004,25.31866513,86.0372375,0.211650453
7628,2018,9,Thailand,Loei,0,642773,21,30.06021616,25.5285826,84.78172367,0.159532114
7629,2018,10,Thailand,Loei,0,642773,19,28.38450803,24.53744159,81.43341756,0.015258935
7630,2018,11,Thailand,Loei,0,642773,10,26.69554642,23.48826389,82.35739512,0.024460991
7631,2018,12,Thailand,Loei,0,642773,8,24.65182994,22.31470995,77.60150406,0.065206622
7632,2018,1,Thailand,Lop Buri,0,758733,11,26.15012093,21.9118461,72.08351807,0.012583165
7633,2018,2,Thailand,Lop Buri,0,758733,11,25.99437506,22.55725397,70.96695597,0.03926814
7634,2018,3,Thailand,Lop Buri,0,758733,9,28.95344519,25.17876019,72.41484363,0.01855076
7635,2018,4,Thailand,Lop Buri,0,758733,5,29.76807291,26.19017145,77.13978705,0.056725515
7636,2018,5,Thailand,Lop Buri,0,758733,42,31.13861537,25.94696852,82.31236272,0.133064161
7637,2018,6,Thailand,Lop Buri,0,758733,120,31.10146117,26.61215946,82.6394139,0.107745601
7638,2018,7,Thailand,Lop Buri,0,758733,151,30.92346272,26.7201153,83.83758621,0.158971591
7639,2018,8,Thailand,Lop Buri,0,758733,145,30.67362048,26.19105102,85.41168044,0.135302979
7640,2018,9,Thailand,Lop Buri,0,758733,165,31.50179461,26.49674919,87.34402259,0.186543067
7641,2018,10,Thailand,Lop Buri,0,758733,113,30.59596757,25.66289587,82.7888662,0.080403439
7642,2018,11,Thailand,Lop Buri,0,758733,71,28.58208065,23.8521596,79.21303893,0.03539531
7643,2018,12,Thailand,Lop Buri,0,758733,61,26.68680231,23.02243437,72.11654457,0.010173623
7644,2018,1,Thailand,Mae Hong Son,0,282566,6,20.03203278,25.82156471,82.45094369,0.004496808
7645,2018,2,Thailand,Mae Hong Son,0,282566,3,16.87121961,26.03572399,64.16974638,0.000111628
7646,2018,3,Thailand,Mae Hong Son,0,282566,2,18.72722076,28.41829832,59.05155557,7.06E-05
7647,2018,4,Thailand,Mae Hong Son,0,282566,10,23.07833415,28.07073221,69.03585269,0.039226081
7648,2018,5,Thailand,Mae Hong Son,0,282566,30,26.29842421,28.12399163,81.92595331,0.114290512
7649,2018,6,Thailand,Mae Hong Son,0,282566,147,27.80243952,28.01535824,90.91463455,0.19352054
7650,2018,7,Thailand,Mae Hong Son,0,282566,113,27.69759435,27.58015766,93.19359185,0.306065261
7651,2018,8,Thailand,Mae Hong Son,0,282566,61,27.59386894,26.98685157,93.03703184,0.364029723
7652,2018,9,Thailand,Mae Hong Son,0,282566,26,27.65815281,27.34495577,91.48842724,0.18720686
7653,2018,10,Thailand,Mae Hong Son,0,282566,24,27.26843787,27.48145938,93.64576382,0.068873758
7654,2018,11,Thailand,Mae Hong Son,0,282566,26,25.1603326,26.4107937,94.90955828,0.01450271
7655,2018,12,Thailand,Mae Hong Son,0,282566,18,23.75624567,26.31907709,93.07705196,0.02782274
